_DataType,UID,Number,Date,CustomerPurchaseOrderNumber,Customer.UID,Customer.Name,Customer.DisplayID,Customer.URI,PromisedDate,BalanceDueAmount,BalanceDueAmountForeign,Status,ShipToAddress,Terms.PaymentIsDue,Terms.DiscountDate,Terms.BalanceDueDate,Terms.DiscountForEarlyPayment,Terms.MonthlyChargeForLatePayment,Terms.DiscountExpiryDate,Terms.Discount,Terms.DiscountForeign,Terms.DueDate,Terms.FinanceCharge,Terms.FinanceChargeForeign,IsTaxInclusive,Subtotal,SubtotalForeign,Freight,FreightForeign,FreightTaxCode.UID,FreightTaxCode.Code,FreightTaxCode.URI,TotalTax,TotalTaxForeign,TotalAmount,TotalAmountForeign,Category,Salesperson,Comment,ShippingMethod,JournalMemo,ReferralSource,InvoiceDeliveryStatus,LastPaymentDate,CanApplySurcharge,CanApplyBPay,Order,OnlinePaymentMethod,ForeignCurrency,CurrencyExchangeRate,PaymentSchedules,InstallmentDueDate,LastModified,URI,RowVersion,Line.RowID,Line.Type,Line.Description,Line.UnitOfMeasure,Line.UnitCount,Line.UnitPrice,Line.UnitPriceForeign,Line.DiscountPercent,Line.Total,Line.TotalForeign,Line.Account.UID,Line.Account.Name,Line.Account.DisplayID,Line.Account.URI,Line.Job.UID,Line.Job.Number,Line.Job.Name,Line.Job.URI,Line.TaxCode.UID,Line.TaxCode.Code,Line.TaxCode.URI,Line.RowVersion,Line.Job,Order.UID,Order.Number,Order.URI
invoices,c8344438-a419-4efe-926e-704187ce4332,1218,2024-03-13T00:00:00,404501390,1c34e978-f54b-42a3-82dd-6bdcac80fb79,Apollo Projects,*None,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Contact/Customer/1c34e978-f54b-42a3-82dd-6bdcac80fb79,,0.0,,Closed,,DayOfMonthAfterEOM,0,20,0.0,0.0,2024-04-30T00:00:00,0.0,,2024-04-20T00:00:00,0.0,,False,2689.0,,0.0,,3b04eb39-650f-4f27-8f34-c6555088e540,S15,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/TaxCode/3b04eb39-650f-4f27-8f34-c6555088e540,403.35,,3092.35,,,,"Payment is due 20th of the month
Interest of 2% per month will be added to overdue accounts.
Overdue accounts will incur collection costs.",,Sale; Apollo Projects,,Print,2024-04-30T00:00:00,True,False,,None,,,[],,2024-03-12T23:44:26.68,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Sale/Invoice/Service/c8344438-a419-4efe-926e-704187ce4332,470066509641678848,1901,Transaction,Ruakura Inland Port,,,,,,0.0,,ce3f27d3-ed0e-4d85-9f33-250233ad1b75,Sales                                    ,200,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/Account/ce3f27d3-ed0e-4d85-9f33-250233ad1b75,,,,,3b04eb39-650f-4f27-8f34-c6555088e540,S15,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/TaxCode/3b04eb39-650f-4f27-8f34-c6555088e540,-132852890472546304,,,,
invoices,c8344438-a419-4efe-926e-704187ce4332,1218,2024-03-13T00:00:00,404501390,1c34e978-f54b-42a3-82dd-6bdcac80fb79,Apollo Projects,*None,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Contact/Customer/1c34e978-f54b-42a3-82dd-6bdcac80fb79,,0.0,,Closed,,DayOfMonthAfterEOM,0,20,0.0,0.0,2024-04-30T00:00:00,0.0,,2024-04-20T00:00:00,0.0,,False,2689.0,,0.0,,3b04eb39-650f-4f27-8f34-c6555088e540,S15,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/TaxCode/3b04eb39-650f-4f27-8f34-c6555088e540,403.35,,3092.35,,,,"Payment is due 20th of the month
Interest of 2% per month will be added to overdue accounts.
Overdue accounts will incur collection costs.",,Sale; Apollo Projects,,Print,2024-04-30T00:00:00,True,False,,None,,,[],,2024-03-12T23:44:26.68,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Sale/Invoice/Service/c8344438-a419-4efe-926e-704187ce4332,470066509641678848,1902,Transaction,Install Thermobreak approximately 750mm from top of blast room ceiling to main horizontal line on sprinkler system to prevent condensation,,,,,,2689.0,,ce3f27d3-ed0e-4d85-9f33-250233ad1b75,Sales                                    ,200,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/Account/ce3f27d3-ed0e-4d85-9f33-250233ad1b75,,,,,3b04eb39-650f-4f27-8f34-c6555088e540,S15,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/TaxCode/3b04eb39-650f-4f27-8f34-c6555088e540,-60795296434618368,,,,
invoices,e917d434-426d-4d39-b2ef-a09331d8f93b,1219,2024-03-13T00:00:00,111265,38a92867-c50b-4b1b-ac41-f7e0a532e405,PFS Engineering Ltd,CUS001087,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Contact/Customer/38a92867-c50b-4b1b-ac41-f7e0a532e405,,0.0,,Closed,,NumberOfDaysAfterEOM,0,20,0.0,0.0,2024-04-30T00:00:00,0.0,,2024-04-20T00:00:00,0.0,,False,2450.0,,0.0,,3642c1ed-cfa5-4546-84a3-6486248d9b52,S,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/TaxCode/3642c1ed-cfa5-4546-84a3-6486248d9b52,367.5,,2817.5,,,,"Payment is due 20th of the month
Interest of 2% per month will be added to overdue accounts.
Overdue accounts will incur collection costs.",,Sale; PFS Engineering Ltd,,Print,2024-05-01T00:00:00,True,False,,None,,,[],,2024-03-12T23:56:15.533,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Sale/Invoice/Service/e917d434-426d-4d39-b2ef-a09331d8f93b,2920869131861360640,1904,Transaction,Waikato District Health Board - Tunnel B,,,,,,0.0,,ce3f27d3-ed0e-4d85-9f33-250233ad1b75,Sales                                    ,200,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/Account/ce3f27d3-ed0e-4d85-9f33-250233ad1b75,,,,,3b04eb39-650f-4f27-8f34-c6555088e540,S15,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/TaxCode/3b04eb39-650f-4f27-8f34-c6555088e540,-6761870066985205760,,,,
invoices,e917d434-426d-4d39-b2ef-a09331d8f93b,1219,2024-03-13T00:00:00,111265,38a92867-c50b-4b1b-ac41-f7e0a532e405,PFS Engineering Ltd,CUS001087,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Contact/Customer/38a92867-c50b-4b1b-ac41-f7e0a532e405,,0.0,,Closed,,NumberOfDaysAfterEOM,0,20,0.0,0.0,2024-04-30T00:00:00,0.0,,2024-04-20T00:00:00,0.0,,False,2450.0,,0.0,,3642c1ed-cfa5-4546-84a3-6486248d9b52,S,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/TaxCode/3642c1ed-cfa5-4546-84a3-6486248d9b52,367.5,,2817.5,,,,"Payment is due 20th of the month
Interest of 2% per month will be added to overdue accounts.
Overdue accounts will incur collection costs.",,Sale; PFS Engineering Ltd,,Print,2024-05-01T00:00:00,True,False,,None,,,[],,2024-03-12T23:56:15.533,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Sale/Invoice/Service/e917d434-426d-4d39-b2ef-a09331d8f93b,2920869131861360640,1905,Transaction,"Fabricate and install two removable steam trap insulated boxes.
Fire stop and flash steam pipe penetration in wall with certificate",,,,,,2450.0,,ce3f27d3-ed0e-4d85-9f33-250233ad1b75,Sales                                    ,200,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/Account/ce3f27d3-ed0e-4d85-9f33-250233ad1b75,,,,,3b04eb39-650f-4f27-8f34-c6555088e540,S15,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/TaxCode/3b04eb39-650f-4f27-8f34-c6555088e540,-6689812472947277824,,,,
invoices,9a7843fb-4ca8-4b58-ae5d-9ffeb25d144c,1220,2024-03-13T00:00:00,,88bd28f9-c707-47cd-a8ba-1cc2839846d8,Manukora,*None,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Contact/Customer/88bd28f9-c707-47cd-a8ba-1cc2839846d8,,0.0,,Closed,,DayOfMonthAfterEOM,0,20,0.0,0.0,2024-04-30T00:00:00,0.0,,2024-04-20T00:00:00,0.0,,False,2254.65,,0.0,,3b04eb39-650f-4f27-8f34-c6555088e540,S15,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/TaxCode/3b04eb39-650f-4f27-8f34-c6555088e540,338.2,,2592.85,,,,"Payment is due 20th of the month
Interest of 2% per month will be added to overdue accounts.
Overdue accounts will incur collection costs.",,Sale; Manukora,,Print,2024-04-19T00:00:00,True,False,,None,,,[],,2024-03-13T00:16:45.037,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Sale/Invoice/Service/9a7843fb-4ca8-4b58-ae5d-9ffeb25d144c,249108652923813888,1907,Transaction,Manukora Te Aroha,,,,,,0.0,,ce3f27d3-ed0e-4d85-9f33-250233ad1b75,Sales                                    ,200,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/Account/ce3f27d3-ed0e-4d85-9f33-250233ad1b75,,,,,3b04eb39-650f-4f27-8f34-c6555088e540,S15,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/TaxCode/3b04eb39-650f-4f27-8f34-c6555088e540,1164746752163577856,,,,
invoices,9a7843fb-4ca8-4b58-ae5d-9ffeb25d144c,1220,2024-03-13T00:00:00,,88bd28f9-c707-47cd-a8ba-1cc2839846d8,Manukora,*None,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Contact/Customer/88bd28f9-c707-47cd-a8ba-1cc2839846d8,,0.0,,Closed,,DayOfMonthAfterEOM,0,20,0.0,0.0,2024-04-30T00:00:00,0.0,,2024-04-20T00:00:00,0.0,,False,2254.65,,0.0,,3b04eb39-650f-4f27-8f34-c6555088e540,S15,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/TaxCode/3b04eb39-650f-4f27-8f34-c6555088e540,338.2,,2592.85,,,,"Payment is due 20th of the month
Interest of 2% per month will be added to overdue accounts.
Overdue accounts will incur collection costs.",,Sale; Manukora,,Print,2024-04-19T00:00:00,True,False,,None,,,[],,2024-03-13T00:16:45.037,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Sale/Invoice/Service/9a7843fb-4ca8-4b58-ae5d-9ffeb25d144c,249108652923813888,1908,Transaction,"Insulate pipe around heat exchanger using 80kg/m3 preformed pipe section fibreglass.
Cladding: 0.55g 304 stainless steel",,,,,,2254.65,,ce3f27d3-ed0e-4d85-9f33-250233ad1b75,Sales                                    ,200,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/Account/ce3f27d3-ed0e-4d85-9f33-250233ad1b75,,,,,3b04eb39-650f-4f27-8f34-c6555088e540,S15,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/TaxCode/3b04eb39-650f-4f27-8f34-c6555088e540,1236804346201505792,,,,
invoices,8cca7b91-45a8-4800-9f59-1775e1571b8d,1224,2024-03-21T00:00:00,PO-1539,a85e0c70-d369-4928-9db4-b1fb34586a89,Advance Boiler Services,CUS001004,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Contact/Customer/a85e0c70-d369-4928-9db4-b1fb34586a89,,0.0,,Closed,,NumberOfDaysAfterEOM,0,20,0.0,0.0,2024-04-30T00:00:00,0.0,,2024-04-20T00:00:00,0.0,,False,975.0,,0.0,,3642c1ed-cfa5-4546-84a3-6486248d9b52,S,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/TaxCode/3642c1ed-cfa5-4546-84a3-6486248d9b52,146.25,,1121.25,,,,"Payment is due 20th of the month
Interest of 2% per month will be added to overdue accounts.
Overdue accounts will incur collection costs.",,Sale; Advance Boiler Services,,Print,2024-03-28T00:00:00,True,False,,All,,,[],,2024-03-21T01:12:22.86,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Sale/Invoice/Service/8cca7b91-45a8-4800-9f59-1775e1571b8d,-2350875706952515584,1986,Transaction,"Insulate Feed Water Tank
Cladding: 0.9mm 304 Stainless Steel
Insulation: 50mm FEI",,,,,,975.0,,ce3f27d3-ed0e-4d85-9f33-250233ad1b75,Sales                                    ,200,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/Account/ce3f27d3-ed0e-4d85-9f33-250233ad1b75,,,,,3b04eb39-650f-4f27-8f34-c6555088e540,S15,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/TaxCode/3b04eb39-650f-4f27-8f34-c6555088e540,-7547466726984646656,,,,
invoices,c8c323ec-2ac4-4f3b-b811-19fd3303dd47,1229,2024-03-28T00:00:00,PO33273,f8d0c6ac-3e4c-4055-8f05-a9d1fa8ce0ce,Energy Plant Solutions,*None,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Contact/Customer/f8d0c6ac-3e4c-4055-8f05-a9d1fa8ce0ce,,0.0,,Closed,,DayOfMonthAfterEOM,0,20,0.0,0.0,2024-04-30T00:00:00,0.0,,2024-04-20T00:00:00,0.0,,False,48920.81,,0.0,,3b04eb39-650f-4f27-8f34-c6555088e540,S15,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/TaxCode/3b04eb39-650f-4f27-8f34-c6555088e540,7338.12,,56258.93,,,,"Payment is due 20th of the month
Interest of 2% per month will be added to overdue accounts.
Overdue accounts will incur collection costs.",,Sale; Energy Plant Solutions,,Print,2024-05-03T00:00:00,True,False,,All,,,[],,2024-03-28T01:11:19.83,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Sale/Invoice/Service/c8c323ec-2ac4-4f3b-b811-19fd3303dd47,-5364909757570220032,2054,Transaction,OFI - Insulate and Clad Baghouse and Cyclone at OFI Tokoroa,,,,,,48920.81,,ce3f27d3-ed0e-4d85-9f33-250233ad1b75,Sales                                    ,200,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/Account/ce3f27d3-ed0e-4d85-9f33-250233ad1b75,,,,,3b04eb39-650f-4f27-8f34-c6555088e540,S15,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/TaxCode/3b04eb39-650f-4f27-8f34-c6555088e540,-2423496250943864832,,,,
invoices,c8c323ec-2ac4-4f3b-b811-19fd3303dd47,1229,2024-03-28T00:00:00,PO33273,f8d0c6ac-3e4c-4055-8f05-a9d1fa8ce0ce,Energy Plant Solutions,*None,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Contact/Customer/f8d0c6ac-3e4c-4055-8f05-a9d1fa8ce0ce,,0.0,,Closed,,DayOfMonthAfterEOM,0,20,0.0,0.0,2024-04-30T00:00:00,0.0,,2024-04-20T00:00:00,0.0,,False,48920.81,,0.0,,3b04eb39-650f-4f27-8f34-c6555088e540,S15,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/TaxCode/3b04eb39-650f-4f27-8f34-c6555088e540,7338.12,,56258.93,,,,"Payment is due 20th of the month
Interest of 2% per month will be added to overdue accounts.
Overdue accounts will incur collection costs.",,Sale; Energy Plant Solutions,,Print,2024-05-03T00:00:00,True,False,,All,,,[],,2024-03-28T01:11:19.83,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Sale/Invoice/Service/c8c323ec-2ac4-4f3b-b811-19fd3303dd47,-5364909757570220032,2056,Transaction,50% Progress payment,,,,,,0.0,,ce3f27d3-ed0e-4d85-9f33-250233ad1b75,Sales                                    ,200,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/Account/ce3f27d3-ed0e-4d85-9f33-250233ad1b75,,,,,3b04eb39-650f-4f27-8f34-c6555088e540,S15,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/TaxCode/3b04eb39-650f-4f27-8f34-c6555088e540,-2351438656905936896,,,,
invoices,dc4d5427-733f-46e0-9b57-3dd6e34269c6,1233,2024-03-24T00:00:00,PO33941,f8d0c6ac-3e4c-4055-8f05-a9d1fa8ce0ce,Energy Plant Solutions,*None,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Contact/Customer/f8d0c6ac-3e4c-4055-8f05-a9d1fa8ce0ce,,0.0,,Closed,,DayOfMonthAfterEOM,0,20,0.0,0.0,2024-04-30T00:00:00,0.0,,2024-04-20T00:00:00,0.0,,False,7450.2,,0.0,,3b04eb39-650f-4f27-8f34-c6555088e540,S15,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/TaxCode/3b04eb39-650f-4f27-8f34-c6555088e540,1117.53,,8567.73,,,,"Payment is due 20th of the month
Interest of 2% per month will be added to overdue accounts.
Overdue accounts will incur collection costs.",,Sale; Energy Plant Solutions,,Print,2024-05-03T00:00:00,True,False,,All,,,[],,2024-05-02T21:15:47.763,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Sale/Invoice/Service/dc4d5427-733f-46e0-9b57-3dd6e34269c6,-3851700282773733376,2122,Header,OFI Biomass Boiler Tokoroa - Repair work,,,,,,,,,,,,,,,,,,,6452535664649961472,,,,
invoices,dc4d5427-733f-46e0-9b57-3dd6e34269c6,1233,2024-03-24T00:00:00,PO33941,f8d0c6ac-3e4c-4055-8f05-a9d1fa8ce0ce,Energy Plant Solutions,*None,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Contact/Customer/f8d0c6ac-3e4c-4055-8f05-a9d1fa8ce0ce,,0.0,,Closed,,DayOfMonthAfterEOM,0,20,0.0,0.0,2024-04-30T00:00:00,0.0,,2024-04-20T00:00:00,0.0,,False,7450.2,,0.0,,3b04eb39-650f-4f27-8f34-c6555088e540,S15,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/TaxCode/3b04eb39-650f-4f27-8f34-c6555088e540,1117.53,,8567.73,,,,"Payment is due 20th of the month
Interest of 2% per month will be added to overdue accounts.
Overdue accounts will incur collection costs.",,Sale; Energy Plant Solutions,,Print,2024-05-03T00:00:00,True,False,,All,,,[],,2024-05-02T21:15:47.763,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Sale/Invoice/Service/dc4d5427-733f-46e0-9b57-3dd6e34269c6,-3851700282773733376,2123,Transaction,"Repair work Baghouse and Cyclone fixing points.  Inclusive of material and fabrication.
Material: 0.55mm Galvanised Sheet 1200 x 1200mm
M10 x 30 Bolts",,,,,,7450.2,,ce3f27d3-ed0e-4d85-9f33-250233ad1b75,Sales                                    ,200,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/Account/ce3f27d3-ed0e-4d85-9f33-250233ad1b75,,,,,3b04eb39-650f-4f27-8f34-c6555088e540,S15,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/TaxCode/3b04eb39-650f-4f27-8f34-c6555088e540,7173111605029240832,,,,
invoices,e4ae3418-7aa4-4056-8cbe-565314d66b2e,1234,2024-04-18T00:00:00,1549,a85e0c70-d369-4928-9db4-b1fb34586a89,Advance Boiler Services,CUS001004,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Contact/Customer/a85e0c70-d369-4928-9db4-b1fb34586a89,,0.0,,Closed,,NumberOfDaysAfterEOM,0,20,0.0,0.0,2024-05-31T00:00:00,0.0,,2024-05-20T00:00:00,0.0,,False,9970.0,,0.0,,3642c1ed-cfa5-4546-84a3-6486248d9b52,S,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/TaxCode/3642c1ed-cfa5-4546-84a3-6486248d9b52,1495.5,,11465.5,,,,"Payment is due 20th of the month
Interest of 2% per month will be added to overdue accounts.
Overdue accounts will incur collection costs.",,Sale; Advance Boiler Services,,Print,2024-06-04T00:00:00,True,False,,None,,,[],,2024-04-19T02:17:28.08,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Sale/Invoice/Service/e4ae3418-7aa4-4056-8cbe-565314d66b2e,-4979851989430042624,2125,Header,Thames Claymark,,,,,,,,,,,,,,,,,,,-7028989819883618304,,,,
invoices,e4ae3418-7aa4-4056-8cbe-565314d66b2e,1234,2024-04-18T00:00:00,1549,a85e0c70-d369-4928-9db4-b1fb34586a89,Advance Boiler Services,CUS001004,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Contact/Customer/a85e0c70-d369-4928-9db4-b1fb34586a89,,0.0,,Closed,,NumberOfDaysAfterEOM,0,20,0.0,0.0,2024-05-31T00:00:00,0.0,,2024-05-20T00:00:00,0.0,,False,9970.0,,0.0,,3642c1ed-cfa5-4546-84a3-6486248d9b52,S,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/TaxCode/3642c1ed-cfa5-4546-84a3-6486248d9b52,1495.5,,11465.5,,,,"Payment is due 20th of the month
Interest of 2% per month will be added to overdue accounts.
Overdue accounts will incur collection costs.",,Sale; Advance Boiler Services,,Print,2024-06-04T00:00:00,True,False,,None,,,[],,2024-04-19T02:17:28.08,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Sale/Invoice/Service/e4ae3418-7aa4-4056-8cbe-565314d66b2e,-4979851989430042624,2126,Transaction,Fit blankets between Boiler and Combustion Chamber on Boiler 1 & 2,,,,,,9970.0,,ce3f27d3-ed0e-4d85-9f33-250233ad1b75,Sales                                    ,200,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/Account/ce3f27d3-ed0e-4d85-9f33-250233ad1b75,,,,,3b04eb39-650f-4f27-8f34-c6555088e540,S15,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/TaxCode/3b04eb39-650f-4f27-8f34-c6555088e540,-6308413879504338944,,,,
invoices,fa3f59e2-03fc-40f2-9982-680828d25f74,1235,2024-04-18T00:00:00,8002622853,225e3ca7-7bb6-46ec-bcb4-65be90a1522a,Fonterra Co-operative Group Limited,CUS001052,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Contact/Customer/225e3ca7-7bb6-46ec-bcb4-65be90a1522a,,0.0,,Closed,Vendor #3000042758,NumberOfDaysAfterEOM,0,20,0.0,0.0,2024-05-31T00:00:00,0.0,,2024-05-20T00:00:00,0.0,,False,29993.94,,0.0,,3642c1ed-cfa5-4546-84a3-6486248d9b52,S,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/TaxCode/3642c1ed-cfa5-4546-84a3-6486248d9b52,4499.09,,34493.03,,,,"Payment is due 20th of the month
Interest of 2% per month will be added to overdue accounts.
Overdue accounts will incur collection costs.",,Sale; Fonterra Co-operative Group Limited,,Print,2024-05-20T00:00:00,True,False,,None,,,[],,2024-04-18T01:12:03.197,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Sale/Invoice/Service/fa3f59e2-03fc-40f2-9982-680828d25f74,-7797135031326998528,2128,Transaction,Fonterra Pahiatua,,,,,,0.0,,ce3f27d3-ed0e-4d85-9f33-250233ad1b75,Sales                                    ,200,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/Account/ce3f27d3-ed0e-4d85-9f33-250233ad1b75,,,,,3b04eb39-650f-4f27-8f34-c6555088e540,S15,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/TaxCode/3b04eb39-650f-4f27-8f34-c6555088e540,1617639989691023360,,,,
