_DataType,UID,Number,Date,SupplierInvoiceNumber,Supplier.UID,Supplier.Name,Supplier.DisplayID,Supplier.URI,ShipToAddress,Terms.PaymentIsDue,Terms.DiscountDate,Terms.BalanceDueDate,Terms.DiscountForEarlyPayment,Terms.MonthlyChargeForLatePayment,Terms.DiscountExpiryDate,Terms.Discount,Terms.DiscountForeign,Terms.DueDate,IsTaxInclusive,IsReportable,Subtotal,SubtotalForeign,Freight,FreightForeign,FreightTaxCode.UID,FreightTaxCode.Code,FreightTaxCode.URI,TotalTax,TotalTaxForeign,TotalAmount,TotalAmountForeign,Category,Comment,ShippingMethod,PromisedDate,JournalMemo,BillDeliveryStatus,AppliedToDate,AppliedToDateForeign,BalanceDueAmount,BalanceDueAmountForeign,Status,LastPaymentDate,Order,ForeignCurrency,CurrencyExchangeRate,URI,RowVersion,Line.RowID,Line.Type,Line.Description,Line.UnitOfMeasure,Line.UnitCount,Line.UnitPrice,Line.UnitPriceForeign,Line.DiscountPercent,Line.Total,Line.TotalForeign,Line.Account.UID,Line.Account.Name,Line.Account.DisplayID,Line.Account.URI,Line.Job,Line.TaxCode.UID,Line.TaxCode.Code,Line.TaxCode.URI,Line.RowVersion
bills,1ff75c4a-e79d-463a-9c99-d14c6486b5c8,00001329,2025-11-30T00:00:00,INV-60594,195b4455-3ce4-452a-94ae-5ab584d8044c,CT Business Solutions,*None,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Contact/Supplier/195b4455-3ce4-452a-94ae-5ab584d8044c,,NumberOfDaysAfterEOM,1,20,0.0,0.0,2025-12-01T00:00:00,0.0,,2025-12-20T00:00:00,True,,83.66,,0.0,,3b04eb39-650f-4f27-8f34-c6555088e540,S15,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/TaxCode/3b04eb39-650f-4f27-8f34-c6555088e540,10.91,,83.66,,,,,,Purchase; CT Business Solutions,PrintAndEmail,83.66,,0.0,,Closed,2025-12-19T00:00:00,,,,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Purchase/Bill/Service/1ff75c4a-e79d-463a-9c99-d14c6486b5c8,-6756514345846308864,7925,Transaction,,,,,,,83.66,,32a83511-e817-4a8b-8562-41eb6a1705ac,Computer Expenses                        ,313,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/Account/32a83511-e817-4a8b-8562-41eb6a1705ac,,3b04eb39-650f-4f27-8f34-c6555088e540,S15,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/TaxCode/3b04eb39-650f-4f27-8f34-c6555088e540,-2085155632356261888
bills,c25c1cd8-9549-4101-87ab-8e5df1f040a8,00000275,2024-02-26T00:00:00,R937424,5193798d-fec1-46b6-ab3c-22b5c5fa922d,NZ Safety Blackwoods,SUO000110,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Contact/Supplier/5193798d-fec1-46b6-ab3c-22b5c5fa922d,"Private Bag 92100
Auckland 1142",NumberOfDaysAfterEOM,1,20,0.0,0.0,2024-03-01T00:00:00,0.0,,2024-03-20T00:00:00,True,,83.84,,0.0,,3b04eb39-650f-4f27-8f34-c6555088e540,S15,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/TaxCode/3b04eb39-650f-4f27-8f34-c6555088e540,10.94,,83.84,,,,,,Purchase; NZ Safety Blackwoods,PrintAndEmail,83.84,,0.0,,Closed,2024-03-22T00:00:00,,,,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Purchase/Bill/Service/c25c1cd8-9549-4101-87ab-8e5df1f040a8,7302027144362721280,1922,Transaction,,,,,,,83.84,,6d740ad3-2cfe-46da-8a99-b3991378adc3,Protective Clothing,430,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/Account/6d740ad3-2cfe-46da-8a99-b3991378adc3,,3b04eb39-650f-4f27-8f34-c6555088e540,S15,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/TaxCode/3b04eb39-650f-4f27-8f34-c6555088e540,4768189404013395968
bills,663385ce-74e8-4d80-9b17-4a87b3b90a70,00000810,2025-03-14T00:00:00,00049881,bf59bfe1-a0bb-44aa-802b-709bacb8669d,PTA Ltd,SUO000192,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Contact/Supplier/bf59bfe1-a0bb-44aa-802b-709bacb8669d,2163,NumberOfDaysAfterEOM,1,20,0.0,0.0,2025-04-01T00:00:00,0.0,,2025-04-20T00:00:00,True,,84.53,,0.0,,3b04eb39-650f-4f27-8f34-c6555088e540,S15,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/TaxCode/3b04eb39-650f-4f27-8f34-c6555088e540,11.03,,84.53,,,,,,Purchase; PTA Ltd,PrintAndEmail,84.53,,0.0,,Closed,2025-04-24T00:00:00,,,,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Purchase/Bill/Service/663385ce-74e8-4d80-9b17-4a87b3b90a70,5840613463327506432,5033,Transaction,,,,,,,84.53,,53c4b42e-2f8f-468e-8373-6b5b106bd1a1,Purchases                                ,210,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/Account/53c4b42e-2f8f-468e-8373-6b5b106bd1a1,,3b04eb39-650f-4f27-8f34-c6555088e540,S15,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/TaxCode/3b04eb39-650f-4f27-8f34-c6555088e540,-5340418136061509632
bills,89eb411e-cfb6-4158-bed7-622989d57933,00000053,2023-06-02T00:00:00,WKI-220110,6c7c7aa9-48e3-4b97-941e-3b51a745e353,Office Products Depot,SUO000179,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Contact/Supplier/6c7c7aa9-48e3-4b97-941e-3b51a745e353,1149,NumberOfDaysAfterEOM,1,20,0.0,0.0,2023-07-01T00:00:00,0.0,,2023-07-20T00:00:00,True,,84.68,,0.0,,3b04eb39-650f-4f27-8f34-c6555088e540,S15,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/TaxCode/3b04eb39-650f-4f27-8f34-c6555088e540,11.05,,84.68,,,,,,Purchase; Office Products Depot,PrintAndEmail,84.68,,0.0,,Closed,2023-07-20T00:00:00,,,,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Purchase/Bill/Service/89eb411e-cfb6-4158-bed7-622989d57933,-5933211034083917824,393,Transaction,,,,,,,84.68,,700797a5-4ac3-474b-a5a8-f55e09cc0eb4,"Printing, Stamps & Stationery            ",431,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/Account/700797a5-4ac3-474b-a5a8-f55e09cc0eb4,,3b04eb39-650f-4f27-8f34-c6555088e540,S15,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/TaxCode/3b04eb39-650f-4f27-8f34-c6555088e540,7468657032040546304
bills,d7a0fa47-f581-4209-ac17-b622c3777b27,00001020,2025-06-27T00:00:00,947401370490,d9e19a3c-3e34-4a69-a150-3b19a48c73bb,Bunnings Limited,SUO000112,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Contact/Supplier/d9e19a3c-3e34-4a69-a150-3b19a48c73bb,"PO Box10-086
Te Rapa
Hamilton 3210",NumberOfDaysAfterEOM,1,20,0.0,0.0,2025-07-01T00:00:00,0.0,,2025-07-20T00:00:00,True,,85.68,,0.0,,3b04eb39-650f-4f27-8f34-c6555088e540,S15,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/TaxCode/3b04eb39-650f-4f27-8f34-c6555088e540,11.18,,85.68,,,,,,Purchase; Bunnings Limited,PrintAndEmail,85.68,,0.0,,Closed,2025-07-22T00:00:00,,,,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Purchase/Bill/Service/d7a0fa47-f581-4209-ac17-b622c3777b27,247706775598399488,6097,Transaction,,,,,,,85.68,,53c4b42e-2f8f-468e-8373-6b5b106bd1a1,Purchases                                ,210,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/Account/53c4b42e-2f8f-468e-8373-6b5b106bd1a1,,3b04eb39-650f-4f27-8f34-c6555088e540,S15,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/TaxCode/3b04eb39-650f-4f27-8f34-c6555088e540,-8336154114169765888
bills,32522714-68a1-41db-bff2-d51442e28b9c,00001204,2025-09-30T00:00:00,INV000022954,57dada1f-c408-467a-ad8a-3e1b4707d041,Installation and Piping Services Ltd,SUO000156,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Contact/Supplier/57dada1f-c408-467a-ad8a-3e1b4707d041,"PO BOX 10191
Te Rapa
Hamilton",NumberOfDaysAfterEOM,1,20,0.0,0.0,2025-10-01T00:00:00,0.0,,2025-10-20T00:00:00,True,,86.25,,0.0,,3b04eb39-650f-4f27-8f34-c6555088e540,S15,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/TaxCode/3b04eb39-650f-4f27-8f34-c6555088e540,11.25,,86.25,,,,,,Purchase; Installation and Piping Services Ltd,PrintAndEmail,86.25,,0.0,,Closed,2025-10-21T00:00:00,,,,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Purchase/Bill/Service/32522714-68a1-41db-bff2-d51442e28b9c,4854890293910044672,6959,Transaction,,,,,,,86.25,,0d343e54-26b7-4d45-ad7d-acf2d39fd569,Materials                            ,211,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/Account/0d343e54-26b7-4d45-ad7d-acf2d39fd569,,3b04eb39-650f-4f27-8f34-c6555088e540,S15,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/TaxCode/3b04eb39-650f-4f27-8f34-c6555088e540,-560969732979687424
bills,bbffdaa9-cba1-4c08-b8fc-5921e8e5b4ea,00000717,2025-01-03T00:00:00,B-529861,6b731255-3c33-48e4-b932-72556b4c16e3,Mitre 10 MEGA Hamilton,SUO000170,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Contact/Supplier/6b731255-3c33-48e4-b932-72556b4c16e3,,NumberOfDaysAfterEOM,1,20,0.0,0.0,2025-02-01T00:00:00,0.0,,2025-02-20T00:00:00,True,,86.87,,0.0,,3b04eb39-650f-4f27-8f34-c6555088e540,S15,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/TaxCode/3b04eb39-650f-4f27-8f34-c6555088e540,11.33,,86.87,,,,,,Purchase; Mitre 10 MEGA Hamilton,PrintAndEmail,86.87,,0.0,,Closed,2025-02-21T00:00:00,,,,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Purchase/Bill/Service/bbffdaa9-cba1-4c08-b8fc-5921e8e5b4ea,7177618503191494656,4483,Transaction,,,,,,,86.87,,0d343e54-26b7-4d45-ad7d-acf2d39fd569,Materials                            ,211,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/Account/0d343e54-26b7-4d45-ad7d-acf2d39fd569,,3b04eb39-650f-4f27-8f34-c6555088e540,S15,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/TaxCode/3b04eb39-650f-4f27-8f34-c6555088e540,5071904202419077120
bills,3b56fdec-e119-4b9d-b4f3-ccd3e8d7654b,00000807,2025-03-20T00:00:00,SI03045649,9081f014-6190-4525-bf51-af12c6af69db,Steel &Tube,SUO000213,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Contact/Supplier/9081f014-6190-4525-bf51-af12c6af69db,"PO Box 30543
Lower Hutt 9400",NumberOfDaysAfterEOM,1,20,0.0,0.0,2025-04-01T00:00:00,0.0,,2025-04-20T00:00:00,True,,86.94,,0.0,,3b04eb39-650f-4f27-8f34-c6555088e540,S15,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/TaxCode/3b04eb39-650f-4f27-8f34-c6555088e540,11.34,,86.94,,,,,,Purchase; Steel &Tube,PrintAndEmail,86.94,,0.0,,Closed,2025-04-24T00:00:00,,,,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Purchase/Bill/Service/3b56fdec-e119-4b9d-b4f3-ccd3e8d7654b,5343810129433198592,5027,Transaction,,,,,,,86.94,,0d343e54-26b7-4d45-ad7d-acf2d39fd569,Materials                            ,211,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/Account/0d343e54-26b7-4d45-ad7d-acf2d39fd569,,3b04eb39-650f-4f27-8f34-c6555088e540,S15,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/TaxCode/3b04eb39-650f-4f27-8f34-c6555088e540,-1521647127028039680
bills,d2c66e7a-602e-48ba-9e79-a14356ea8d80,00000611,2024-11-29T00:00:00,Q822808,5193798d-fec1-46b6-ab3c-22b5c5fa922d,NZ Safety Blackwoods,SUO000110,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Contact/Supplier/5193798d-fec1-46b6-ab3c-22b5c5fa922d,"Private Bag 92100
Auckland 1142",NumberOfDaysAfterEOM,1,20,0.0,0.0,2024-12-01T00:00:00,0.0,,2024-12-20T00:00:00,True,,87.16,,0.0,,3b04eb39-650f-4f27-8f34-c6555088e540,S15,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/TaxCode/3b04eb39-650f-4f27-8f34-c6555088e540,11.37,,87.16,,,,,,Purchase; NZ Safety Blackwoods,PrintAndEmail,87.16,,0.0,,Closed,2024-12-23T00:00:00,,,,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Purchase/Bill/Service/d2c66e7a-602e-48ba-9e79-a14356ea8d80,6495041684668153856,3994,Transaction,,,,,,,87.16,,6d740ad3-2cfe-46da-8a99-b3991378adc3,Protective Clothing,430,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/Account/6d740ad3-2cfe-46da-8a99-b3991378adc3,,3b04eb39-650f-4f27-8f34-c6555088e540,S15,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/TaxCode/3b04eb39-650f-4f27-8f34-c6555088e540,1945843111070531584
bills,d3a035be-e949-470f-ab63-db647255e372,00000703,2025-01-10T00:00:00,Q916945,5193798d-fec1-46b6-ab3c-22b5c5fa922d,NZ Safety Blackwoods,SUO000110,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Contact/Supplier/5193798d-fec1-46b6-ab3c-22b5c5fa922d,"Private Bag 92100
Auckland 1142",NumberOfDaysAfterEOM,1,20,0.0,0.0,2025-02-01T00:00:00,0.0,,2025-02-20T00:00:00,True,,87.16,,0.0,,3b04eb39-650f-4f27-8f34-c6555088e540,S15,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/TaxCode/3b04eb39-650f-4f27-8f34-c6555088e540,11.37,,87.16,,,,,,Purchase; NZ Safety Blackwoods,PrintAndEmail,87.16,,0.0,,Closed,2025-02-21T00:00:00,,,,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Purchase/Bill/Service/d3a035be-e949-470f-ab63-db647255e372,-3062722624518881280,4455,Transaction,,,,,,,87.16,,6d740ad3-2cfe-46da-8a99-b3991378adc3,Protective Clothing,430,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/Account/6d740ad3-2cfe-46da-8a99-b3991378adc3,,3b04eb39-650f-4f27-8f34-c6555088e540,S15,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/TaxCode/3b04eb39-650f-4f27-8f34-c6555088e540,4926663114436378624
bills,9978d886-f914-4b2a-8706-ccfc83fd92b6,00000733,2025-01-31T00:00:00,SI03001263,9081f014-6190-4525-bf51-af12c6af69db,Steel &Tube,SUO000213,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Contact/Supplier/9081f014-6190-4525-bf51-af12c6af69db,"PO Box 30543
Lower Hutt 9400",NumberOfDaysAfterEOM,1,20,0.0,0.0,2025-02-01T00:00:00,0.0,,2025-02-20T00:00:00,True,,87.4,,0.0,,3b04eb39-650f-4f27-8f34-c6555088e540,S15,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/TaxCode/3b04eb39-650f-4f27-8f34-c6555088e540,11.4,,87.4,,,,,,Purchase; Steel &Tube,PrintAndEmail,87.4,,0.0,,Closed,2025-02-21T00:00:00,,,,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Purchase/Bill/Service/9978d886-f914-4b2a-8706-ccfc83fd92b6,-3206556337618026496,4515,Transaction,,,,,,,87.4,,0d343e54-26b7-4d45-ad7d-acf2d39fd569,Materials                            ,211,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/Account/0d343e54-26b7-4d45-ad7d-acf2d39fd569,,3b04eb39-650f-4f27-8f34-c6555088e540,S15,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/TaxCode/3b04eb39-650f-4f27-8f34-c6555088e540,5866789536649969664
bills,a5ae1472-ea60-4af3-9cc2-7bd559b62f58,00000547,2024-09-30T00:00:00,S/634857,12c6761f-8b7e-42d3-8969-bb21f1b311dc,Apparelmaster Waikato,SUO000108,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Contact/Supplier/12c6761f-8b7e-42d3-8969-bb21f1b311dc,"10 Mainstreet Place
Hamilton 1142",NumberOfDaysAfterEOM,1,20,0.0,0.0,2024-10-01T00:00:00,0.0,,2024-10-20T00:00:00,True,,87.41,,0.0,,3b04eb39-650f-4f27-8f34-c6555088e540,S15,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/TaxCode/3b04eb39-650f-4f27-8f34-c6555088e540,11.4,,87.41,,,,,,Purchase; Apparelmaster Waikato,PrintAndEmail,87.41,,0.0,,Closed,2024-10-22T00:00:00,,,,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Purchase/Bill/Service/a5ae1472-ea60-4af3-9cc2-7bd559b62f58,4866989319862091776,3535,Transaction,,,,,,,87.41,,99c791ae-2663-4f51-89f3-06be2891f86c,Cleaning & Laundry                       ,308,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/Account/99c791ae-2663-4f51-89f3-06be2891f86c,,3b04eb39-650f-4f27-8f34-c6555088e540,S15,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/TaxCode/3b04eb39-650f-4f27-8f34-c6555088e540,-4152313358877458432
bills,e14da2a2-e726-4a58-bedb-6113d89132f1,00000089,2023-07-31T00:00:00,S/625090,12c6761f-8b7e-42d3-8969-bb21f1b311dc,Apparelmaster Waikato,SUO000108,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Contact/Supplier/12c6761f-8b7e-42d3-8969-bb21f1b311dc,"10 Mainstreet Place
Hamilton 1142",NumberOfDaysAfterEOM,1,20,0.0,0.0,2023-08-01T00:00:00,0.0,,2023-08-20T00:00:00,True,,87.56,,0.0,,3b04eb39-650f-4f27-8f34-c6555088e540,S15,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/TaxCode/3b04eb39-650f-4f27-8f34-c6555088e540,11.42,,87.56,,,,,,Purchase; Apparelmaster Waikato,PrintAndEmail,87.56,,0.0,,Closed,2023-09-30T00:00:00,,,,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Purchase/Bill/Service/e14da2a2-e726-4a58-bedb-6113d89132f1,8338418008611356672,795,Transaction,,,,,,,87.56,,0d04a8b4-307e-422b-904a-867e2963a2aa,Staff Expenses                          ,457,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/Account/0d04a8b4-307e-422b-904a-867e2963a2aa,,3b04eb39-650f-4f27-8f34-c6555088e540,S15,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/TaxCode/3b04eb39-650f-4f27-8f34-c6555088e540,9058993948990636032
bills,01698664-76e8-4780-a0ab-e1ff6516b2cf,00000041,2023-06-06T00:00:00,00044318,bf59bfe1-a0bb-44aa-802b-709bacb8669d,PTA Ltd,SUO000192,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Contact/Supplier/bf59bfe1-a0bb-44aa-802b-709bacb8669d,2163,NumberOfDaysAfterEOM,1,20,0.0,0.0,2023-07-01T00:00:00,0.0,,2023-07-20T00:00:00,True,,87.98,,0.0,,3b04eb39-650f-4f27-8f34-c6555088e540,S15,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/TaxCode/3b04eb39-650f-4f27-8f34-c6555088e540,11.48,,87.98,,,,,,Purchase; PTA Ltd,PrintAndEmail,87.98,,0.0,,Closed,2023-07-20T00:00:00,,,,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Purchase/Bill/Service/01698664-76e8-4780-a0ab-e1ff6516b2cf,-3339137648718512128,360,Transaction,,,,,,,87.98,,53c4b42e-2f8f-468e-8373-6b5b106bd1a1,Purchases                                ,210,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/Account/53c4b42e-2f8f-468e-8373-6b5b106bd1a1,,3b04eb39-650f-4f27-8f34-c6555088e540,S15,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/TaxCode/3b04eb39-650f-4f27-8f34-c6555088e540,189714134302982144
bills,4db0760a-36f4-476a-b1f8-7eb474f718b1,00000651,2024-11-01T00:00:00,A-490992,6b731255-3c33-48e4-b932-72556b4c16e3,Mitre 10 MEGA Hamilton,SUO000170,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Contact/Supplier/6b731255-3c33-48e4-b932-72556b4c16e3,,NumberOfDaysAfterEOM,1,20,0.0,0.0,2024-12-01T00:00:00,0.0,,2024-12-20T00:00:00,True,,88.28,,0.0,,3b04eb39-650f-4f27-8f34-c6555088e540,S15,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/TaxCode/3b04eb39-650f-4f27-8f34-c6555088e540,11.51,,88.28,,,,,,Purchase; Mitre 10 MEGA Hamilton,PrintAndEmail,88.28,,0.0,,Closed,2024-12-23T00:00:00,,,,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Purchase/Bill/Service/4db0760a-36f4-476a-b1f8-7eb474f718b1,7218432374814539776,4074,Transaction,,,,,,,88.28,,53c4b42e-2f8f-468e-8373-6b5b106bd1a1,Purchases                                ,210,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/Account/53c4b42e-2f8f-468e-8373-6b5b106bd1a1,,3b04eb39-650f-4f27-8f34-c6555088e540,S15,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/TaxCode/3b04eb39-650f-4f27-8f34-c6555088e540,-5832999345305157632
bills,c3d9b774-cfee-43df-889a-0cccf5f78f3a,00000907,2025-04-29T00:00:00,HM100765-00,f1d54887-1849-4552-811d-e5411ed6fb02,Inex Metals Ltd,SUO000155,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Contact/Supplier/f1d54887-1849-4552-811d-e5411ed6fb02,"PO Box 20141
Te Rapa
Hamilton",NumberOfDaysAfterEOM,1,20,0.0,0.0,2025-05-01T00:00:00,0.0,,2025-05-20T00:00:00,True,,89.07,,0.0,,3b04eb39-650f-4f27-8f34-c6555088e540,S15,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/TaxCode/3b04eb39-650f-4f27-8f34-c6555088e540,11.62,,89.07,,,,,,Purchase; Inex Metals Ltd,PrintAndEmail,89.07,,0.0,,Closed,2025-05-29T00:00:00,,,,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Purchase/Bill/Service/c3d9b774-cfee-43df-889a-0cccf5f78f3a,-3494785614258110464,5416,Transaction,,,,,,,89.07,,0d343e54-26b7-4d45-ad7d-acf2d39fd569,Materials                            ,211,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/Account/0d343e54-26b7-4d45-ad7d-acf2d39fd569,,3b04eb39-650f-4f27-8f34-c6555088e540,S15,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/TaxCode/3b04eb39-650f-4f27-8f34-c6555088e540,-2784342773040414720
